Unnamed: 0;Time;el_demand;th_demand;pv;wind_on;wind_off
2544;2019-04-17 00:00:00;949.02;19.038636;0.0;0.32449199999999995;0.740175
2545;2019-04-17 01:00:00;941.9;22.805744999999998;0.0;0.30491999999999997;0.7098
2546;2019-04-17 02:00:00;943.0;33.337464;0.0;0.279468;0.691275
2547;2019-04-17 03:00:00;973.9;55.541571;0.0;0.258972;0.6799499999999999
2548;2019-04-17 04:00:00;1051.76;70.493955;0.0;0.24863999999999997;0.6543
2549;2019-04-17 05:00:00;1189.76;67.792692;0.0048;0.24863999999999997;0.603375
2550;2019-04-17 06:00:00;1293.64;59.128493999999996;0.0572;0.21772799999999998;0.597075
2551;2019-04-17 07:00:00;1345.1200000000001;55.819485;0.1624;0.152796;0.5661
2552;2019-04-17 08:00:00;1350.38;50.096289;0.2791;0.10659600000000001;0.544575
2553;2019-04-17 09:00:00;1371.3;46.640688;0.3764;0.12028799999999999;0.5640000000000001
2554;2019-04-17 10:00:00;1372.76;44.643372;0.4586;0.175476;0.5985
2555;2019-04-17 11:00:00;1343.8;41.615331;0.5117;0.19488;0.6228
2556;2019-04-17 12:00:00;1318.84;40.407474;0.5272;0.18975599999999998;0.631425
2557;2019-04-17 13:00:00;1292.34;39.256116;0.5115;0.18001199999999998;0.617175
2558;2019-04-17 14:00:00;1261.48;41.558831999999995;0.4587;0.17152799999999999;0.60495
2559;2019-04-17 15:00:00;1232.24;44.067693;0.3618;0.17152799999999999;0.655425
2560;2019-04-17 16:00:00;1224.0;46.541433;0.2384;0.177744;0.638625
2561;2019-04-17 17:00:00;1227.64;50.111559;0.1127;0.188496;0.6474
2562;2019-04-17 18:00:00;1241.98;50.531484;0.0265;0.198072;0.684
2563;2019-04-17 19:00:00;1239.24;46.465083;0.0006;0.258216;0.7208249999999999
2564;2019-04-17 20:00:00;1205.08;34.895004;0.0;0.328776;0.71355
2565;2019-04-17 21:00:00;1126.38;22.439265;0.0;0.351288;0.7044
2566;2019-04-17 22:00:00;1039.68;15.042477;0.0;0.34465199999999996;0.7359
2567;2019-04-17 23:00:00;971.28;16.114431;0.0;0.32802;0.748275
2568;2019-04-18 00:00:00;932.44;16.167876;0.0;0.314832;0.728325
2569;2019-04-18 01:00:00;917.6800000000001;19.762434;0.0;0.303324;0.6941999999999999
2570;2019-04-18 02:00:00;922.74;29.758176;0.0;0.289464;0.6663
2571;2019-04-18 03:00:00;954.28;51.073569;0.0;0.279972;0.62565
2572;2019-04-18 04:00:00;1026.88;64.859325;0.0;0.27258;0.6009
2573;2019-04-18 05:00:00;1149.9;62.112252;0.0056;0.275184;0.566775
2574;2019-04-18 06:00:00;1247.8;53.159451;0.0687;0.24603599999999998;0.534
2575;2019-04-18 07:00:00;1306.84;50.774277;0.1979;0.17303999999999997;0.48495
2576;2019-04-18 08:00:00;1313.48;45.330521999999995;0.3474;0.11516399999999999;0.427875
2577;2019-04-18 09:00:00;1312.08;42.258198;0.472;0.125496;0.393
2578;2019-04-18 10:00:00;1299.88;40.586133;0.5552;0.178752;0.40365
2579;2019-04-18 11:00:00;1290.94;37.052655;0.6;0.26006399999999996;0.45614999999999994
2580;2019-04-18 12:00:00;1294.28;35.878392;0.6068;0.327264;0.5289
2581;2019-04-18 13:00:00;1261.42;34.114706999999996;0.5752;0.32071199999999994;0.5784
2582;2019-04-18 14:00:00;1232.8;36.29679;0.5085;0.33205199999999996;0.6237
2583;2019-04-18 15:00:00;1201.6000000000001;38.51094;0.406;0.33852;0.6850499999999999
2584;2019-04-18 16:00:00;1190.3600000000001;40.621254;0.2698;0.339192;0.731175
2585;2019-04-18 17:00:00;1182.1200000000001;43.973019;0.1278;0.32978399999999997;0.76935
2586;2019-04-18 18:00:00;1191.88;44.896854;0.0306;0.300888;0.78495
2587;2019-04-18 19:00:00;1178.14;41.083935;0.001;0.324324;0.792
2588;2019-04-18 20:00:00;1133.6200000000001;31.137057;0.0;0.382032;0.7808249999999999
2589;2019-04-18 21:00:00;1054.32;19.780758;0.0;0.40152;0.769425
2590;2019-04-18 22:00:00;961.46;29.713893;0.0;0.396564;0.7507499999999999
2591;2019-04-18 23:00:00;885.44;31.498956;0.0;0.37144799999999994;0.74535
2592;2019-04-19 00:00:00;837.8000000000001;32.123498999999995;0.0;0.350028;0.713325
2593;2019-04-19 01:00:00;814.6;36.947292;0.0;0.329196;0.63435
2594;2019-04-19 02:00:00;808.2;50.988057;0.0;0.309372;0.54795
2595;2019-04-19 03:00:00;803.28;79.637631;0.0;0.295512;0.47662499999999997
2596;2019-04-19 04:00:00;795.44;102.26471699999999;0.0;0.279468;0.4062
2597;2019-04-19 05:00:00;780.58;99.64743899999999;0.0063;0.26938799999999996;0.33194999999999997
2598;2019-04-19 06:00:00;828.64;89.966259;0.0727;0.238308;0.29009999999999997
2599;2019-04-19 07:00:00;897.14;82.82600699999999;0.2068;0.157752;0.24464999999999998
2600;2019-04-19 08:00:00;942.26;75.62162099999999;0.3561;0.08408399999999999;0.2154
2601;2019-04-19 09:00:00;975.22;69.742671;0.4789;0.081816;0.19237500000000002
2602;2019-04-19 10:00:00;1007.32;67.392618;0.5609;0.10038;0.19695000000000001
2603;2019-04-19 11:00:00;992.9;64.326402;0.6039;0.1407;0.219675
2604;2019-04-19 12:00:00;962.1800000000001;62.964318;0.6105;0.17127599999999998;0.24209999999999998
2605;2019-04-19 13:00:00;932.88;63.456011999999994;0.58;0.16161599999999998;0.28042500000000004
2606;2019-04-19 14:00:00;902.62;66.641334;0.513;0.15909600000000002;0.32505
2607;2019-04-19 15:00:00;881.98;70.275594;0.4101;0.157164;0.348375
2608;2019-04-19 16:00:00;894.78;74.352684;0.2752;0.16254;0.38744999999999996
2609;2019-04-19 17:00:00;921.9200000000001;79.303218;0.1313;0.17556;0.401475
2610;2019-04-19 18:00:00;933.84;78.099942;0.0318;0.17429999999999998;0.38775000000000004
2611;2019-04-19 19:00:00;937.36;72.312612;0.001;0.210672;0.37815
2612;2019-04-19 20:00:00;935.8000000000001;53.736657;0.0;0.25494;0.414375
2613;2019-04-19 21:00:00;902.14;35.507331;0.0;0.26208;0.46214999999999995
2614;2019-04-19 22:00:00;826.4;54.106190999999995;0.0;0.247968;0.42284999999999995
2615;2019-04-19 23:00:00;769.96;56.390583;0.0;0.238812;0.3747
2616;2019-04-20 00:00:00;735.0600000000001;58.253522999999994;0.0;0.221004;0.314175
2617;2019-04-20 01:00:00;713.84;65.474706;0.0;0.197064;0.24914999999999998
2618;2019-04-20 02:00:00;709.7;85.45244699999999;0.0;0.17161200000000001;0.19815
2619;2019-04-20 03:00:00;726.22;124.81545299999999;0.0;0.15103199999999997;0.18330000000000002
2620;2019-04-20 04:00:00;754.6800000000001;150.117843;0.0;0.13641599999999998;0.1734
2621;2019-04-20 05:00:00;777.9;145.135242;0.007;0.13104;0.17685
2622;2019-04-20 06:00:00;843.34;135.91827;0.0758;0.11843999999999999;0.1737
2623;2019-04-20 07:00:00;917.78;126.027891;0.2102;0.07896;0.15915
2624;2019-04-20 08:00:00;976.22;116.145147;0.3581;0.037296;0.136575
2625;2019-04-20 09:00:00;989.6;111.625227;0.4778;0.030071999999999998;0.12487500000000001
2626;2019-04-20 10:00:00;998.46;107.845902;0.5578;0.044436;0.1197
2627;2019-04-20 11:00:00;992.9;102.44795699999999;0.5998;0.062664;0.113175
2628;2019-04-20 12:00:00;968.4;100.73619;0.6061;0.06854400000000001;0.11115
2629;2019-04-20 13:00:00;941.02;103.782555;0.5765;0.064428;0.097575
2630;2019-04-20 14:00:00;917.36;109.580574;0.512;0.061236000000000006;0.08625000000000001
2631;2019-04-20 15:00:00;899.78;117.12089999999999;0.4128;0.06552;0.07665
2632;2019-04-20 16:00:00;922.8000000000001;122.127933;0.2786;0.077112;0.0663
2633;2019-04-20 17:00:00;940.48;124.345137;0.135;0.095508;0.057075
2634;2019-04-20 18:00:00;944.2;122.095866;0.0336;0.117936;0.051824999999999996
2635;2019-04-20 19:00:00;930.1;110.770107;0.0012;0.16548;0.047775000000000005
2636;2019-04-20 20:00:00;917.0;85.06764299999999;0.0;0.21991199999999997;0.052275
2637;2019-04-20 21:00:00;867.72;62.687931;0.0;0.235032;0.08452499999999999
2638;2019-04-20 22:00:00;808.5600000000001;59.362125;0.0;0.22596;0.10395
2639;2019-04-20 23:00:00;742.98;65.12807699999999;0.0;0.20479199999999997;0.08025
2640;2019-04-21 00:00:00;695.26;63.197948999999994;0.0;0.178584;0.06269999999999999
2641;2019-04-21 01:00:00;676.1800000000001;71.744568;0.0;0.14909999999999998;0.05385
2642;2019-04-21 02:00:00;665.9;94.68010799999999;0.0;0.127512;0.046725
2643;2019-04-21 03:00:00;678.34;138.593574;0.0;0.1092;0.033075
2644;2019-04-21 04:00:00;688.58;154.662195;0.0;0.097188;0.0219
2645;2019-04-21 05:00:00;690.52;146.97375;0.0079;0.093912;0.0249
2646;2019-04-21 06:00:00;731.5600000000001;136.292385;0.0796;0.087864;0.0354
2647;2019-04-21 07:00:00;804.72;127.673997;0.2156;0.062412;0.020625
2648;2019-04-21 08:00:00;857.0;118.94108399999999;0.3626;0.024864;0.012825
2649;2019-04-21 09:00:00;875.88;114.27609899999999;0.4799;0.014364;0.0063
2650;2019-04-21 10:00:00;893.32;110.690703;0.5608;0.026292;0.0063
2651;2019-04-21 11:00:00;877.38;107.845902;0.6034;0.038724;0.0108
2652;2019-04-21 12:00:00;841.66;109.809624;0.6081;0.035783999999999996;0.019275
2653;2019-04-21 13:00:00;808.34;111.426717;0.5784;0.030576;0.036074999999999996
2654;2019-04-21 14:00:00;784.62;118.51047;0.5137;0.030071999999999998;0.050775
2655;2019-04-21 15:00:00;778.64;125.81105699999999;0.4135;0.03234;0.0711
2656;2019-04-21 16:00:00;797.5600000000001;129.607179;0.2798;0.04158;0.09390000000000001
2657;2019-04-21 17:00:00;825.0;132.276375;0.1355;0.056783999999999994;0.115275
2658;2019-04-21 18:00:00;850.32;130.850157;0.0334;0.078204;0.1395
2659;2019-04-21 19:00:00;870.4;117.844698;0.0014;0.129528;0.16244999999999998
2660;2019-04-21 20:00:00;871.66;91.852104;0.0;0.20243999999999998;0.2304
2661;2019-04-21 21:00:00;827.5;68.133213;0.0;0.24611999999999998;0.318675
2662;2019-04-21 22:00:00;767.44;53.339636999999996;0.0;0.27787199999999995;0.439125
2663;2019-04-21 23:00:00;714.9;56.787603;0.0;0.289128;0.5291250000000001
2664;2019-04-22 00:00:00;687.8000000000001;58.455087;0.0;0.286692;0.589725
2665;2019-04-22 01:00:00;674.66;66.438243;0.0;0.277704;0.618
2666;2019-04-22 02:00:00;671.54;85.811292;0.0;0.28728000000000004;0.560625
2667;2019-04-22 03:00:00;684.48;123.328155;0.0;0.295512;0.5133
2668;2019-04-22 04:00:00;695.04;150.705738;0.0;0.29735999999999996;0.5552999999999999
2669;2019-04-22 05:00:00;707.02;146.876022;0.0092;0.30584399999999995;0.59475
2670;2019-04-22 06:00:00;751.66;136.58862299999998;0.0816;0.27871199999999996;0.623475
2671;2019-04-22 07:00:00;817.96;126.941037;0.2164;0.206388;0.6093
2672;2019-04-22 08:00:00;873.24;117.672147;0.3618;0.15792;0.602625
2673;2019-04-22 09:00:00;918.74;110.20358999999999;0.4801;0.19252799999999998;0.46275
2674;2019-04-22 10:00:00;964.4200000000001;106.790745;0.557;0.249648;0.458325
2675;2019-04-22 11:00:00;958.64;104.24523599999999;0.5979;0.232344;0.46035000000000004
2676;2019-04-22 12:00:00;927.86;103.86654;0.5979;0.198744;0.43942499999999995
2677;2019-04-22 13:00:00;902.86;106.118865;0.5647;0.20899199999999998;0.34635
2678;2019-04-22 14:00:00;894.6;111.24042299999999;0.5031;0.249648;0.42569999999999997
2679;2019-04-22 15:00:00;898.0;117.223209;0.4038;0.31130399999999997;0.44572500000000004
2680;2019-04-22 16:00:00;880.64;122.025624;0.2702;0.418404;0.510975
2681;2019-04-22 17:00:00;894.12;125.46748199999999;0.1318;0.46233599999999997;0.548175
2682;2019-04-22 18:00:00;894.62;122.66391;0.0348;0.464016;0.7701749999999999
2683;2019-04-22 19:00:00;936.46;111.48016199999999;0.0016;0.524328;0.8136749999999999
2684;2019-04-22 20:00:00;949.6;84.136173;0.0;0.573804;0.8085
2685;2019-04-22 21:00:00;918.34;61.359441;0.0;0.576996;0.8182499999999999
2686;2019-04-22 22:00:00;865.48;44.470821;0.0;0.544152;0.567975
2687;2019-04-22 23:00:00;807.1;46.804077;0.0;0.508536;0.5612999999999999
2688;2019-04-23 00:00:00;776.24;48.789176999999995;0.0;0.49635599999999996;0.5468999999999999
2689;2019-04-23 01:00:00;762.2;55.610285999999995;0.0;0.49476;0.527475
2690;2019-04-23 02:00:00;765.1800000000001;74.968065;0.0;0.489216;0.5197499999999999
2691;2019-04-23 03:00:00;800.12;114.083697;0.0;0.490056;0.52395
2692;2019-04-23 04:00:00;888.6;142.35915599999998;0.0;0.533316;0.8259
2693;2019-04-23 05:00:00;1059.04;139.225752;0.0097;0.5533079999999999;0.8481000000000001
2694;2019-04-23 06:00:00;1192.94;126.67992;0.0745;0.540288;0.8466
2695;2019-04-23 07:00:00;1269.44;116.74678499999999;0.1867;0.536256;0.81555
2696;2019-04-23 08:00:00;1294.66;106.67927399999999;0.3086;0.526176;0.7800750000000001
2697;2019-04-23 09:00:00;1319.1000000000001;99.11146199999999;0.4123;0.5225639999999999;0.7026
2698;2019-04-23 10:00:00;1344.14;94.52282699999999;0.4789;0.503664;0.66855
2699;2019-04-23 11:00:00;1343.8600000000001;91.887225;0.5072;0.485184;0.7000500000000001
2700;2019-04-23 12:00:00;1344.1200000000001;90.09758099999999;0.4887;0.48896399999999995;0.721125
2701;2019-04-23 13:00:00;1315.1200000000001;91.34819399999999;0.4337;0.491064;0.71685
2702;2019-04-23 14:00:00;1289.8;95.464986;0.3549;0.502236;0.715575
2703;2019-04-23 15:00:00;1272.0;100.641516;0.2604;0.514164;0.71685
2704;2019-04-23 16:00:00;1244.06;105.83026199999999;0.169;0.5203800000000001;0.725175
2705;2019-04-23 17:00:00;1255.08;111.796251;0.087;0.51996;0.72585
2706;2019-04-23 18:00:00;1241.4;109.956216;0.026;0.49719599999999997;0.7269
2707;2019-04-23 19:00:00;1211.74;101.35767899999999;0.0012;0.5010600000000001;0.727575
2708;2019-04-23 20:00:00;1169.18;75.620094;0.0;0.499296;0.7275
2709;2019-04-23 21:00:00;1084.88;51.647721;0.0;0.47602799999999995;0.7047
2710;2019-04-23 22:00:00;997.5;33.325248;0.0;0.45956400000000003;0.687225
2711;2019-04-23 23:00:00;936.28;34.873626;0.0;0.44091600000000003;0.6937500000000001
2712;2019-04-24 00:00:00;903.58;36.472395;0.0;0.40697999999999995;0.66915
2713;2019-04-24 01:00:00;884.3000000000001;41.896299;0.0;0.37900799999999996;0.669225
2714;2019-04-24 02:00:00;895.5600000000001;57.532779;0.0;0.347088;0.6648
2715;2019-04-24 03:00:00;917.58;89.703615;0.0;0.32239199999999996;0.66465
2716;2019-04-24 04:00:00;984.4200000000001;113.088093;0.0;0.314076;0.674625
2717;2019-04-24 05:00:00;1108.4;110.415843;0.0084;0.309372;0.7913999999999999
2718;2019-04-24 06:00:00;1228.8600000000001;99.604683;0.0659;0.297864;0.8193
2719;2019-04-24 07:00:00;1277.54;91.722309;0.1713;0.25796399999999997;0.79275
2720;2019-04-24 08:00:00;1289.58;83.416956;0.3036;0.231504;0.748725
2721;2019-04-24 09:00:00;1321.06;77.188323;0.4214;0.20605199999999999;0.74085
2722;2019-04-24 10:00:00;1334.18;73.349445;0.5125;0.184632;0.732
2723;2019-04-24 11:00:00;1320.58;71.13834899999999;0.5589;0.18043199999999998;0.7431
2724;2019-04-24 12:00:00;1313.3600000000001;69.383826;0.5667;0.189168;0.711
2725;2019-04-24 13:00:00;1292.88;70.170231;0.5277;0.201096;0.7302
2726;2019-04-24 14:00:00;1268.28;73.467024;0.4418;0.21865199999999999;0.75315
2727;2019-04-24 15:00:00;1235.14;77.592978;0.3269;0.242508;0.7659
2728;2019-04-24 16:00:00;1225.92;82.19993699999999;0.2019;0.290724;0.7613249999999999
2729;2019-04-24 17:00:00;1237.82;87.662016;0.0934;0.34549199999999997;0.7607999999999999
2730;2019-04-24 18:00:00;1241.6200000000001;86.39766;0.0249;0.368256;0.729825
2731;2019-04-24 19:00:00;1216.52;80.040759;0.0011;0.42504;0.7014750000000001
2732;2019-04-24 20:00:00;1191.68;59.334638999999996;0.0;0.462084;0.754875
2733;2019-04-24 21:00:00;1100.98;39.28971;0.0;0.458052;0.7963500000000001
2734;2019-04-24 22:00:00;1017.84;22.680531;0.0;0.42638400000000004;0.73455
2735;2019-04-24 23:00:00;953.44;23.578407;0.0;0.37951199999999996;0.74805
2736;2019-04-25 00:00:00;908.24;24.549578999999998;0.0;0.307272;0.7173
2737;2019-04-25 01:00:00;874.94;28.458699;0.0;0.252672;0.5004
2738;2019-04-25 02:00:00;875.38;39.508071;0.0;0.21084;0.352725
2739;2019-04-25 03:00:00;911.08;62.423759999999994;0.0;0.194124;0.44684999999999997
2740;2019-04-25 04:00:00;987.0600000000001;79.15051799999999;0.0;0.2184;0.40012499999999995
2741;2019-04-25 05:00:00;1122.56;76.860018;0.0107;0.220584;0.31372500000000003
2742;2019-04-25 06:00:00;1233.14;69.290679;0.0814;0.200676;0.29655
2743;2019-04-25 07:00:00;1298.94;64.135527;0.2107;0.16497599999999998;0.305325
2744;2019-04-25 08:00:00;1316.4;58.079445;0.3454;0.141624;0.39239999999999997
2745;2019-04-25 09:00:00;1328.9;53.909208;0.4494;0.14406;0.3609
2746;2019-04-25 10:00:00;1350.94;51.281240999999994;0.5126;0.166152;0.312225
2747;2019-04-25 11:00:00;1344.76;49.575582;0.5355;0.18228;0.339675
2748;2019-04-25 12:00:00;1311.1200000000001;48.384522;0.5277;0.20756399999999997;0.3042
2749;2019-04-25 13:00:00;1285.74;48.605937;0.4999;0.22285199999999997;0.3153
2750;2019-04-25 14:00:00;1269.26;51.23085;0.4329;0.217476;0.303525
2751;2019-04-25 15:00:00;1252.88;54.14742;0.3363;0.213864;0.3159
2752;2019-04-25 16:00:00;1250.32;57.228905999999995;0.2194;0.20815199999999998;0.29857500000000003
2753;2019-04-25 17:00:00;1230.94;60.965475;0.109;0.19924799999999998;0.30765
2754;2019-04-25 18:00:00;1226.8;60.325661999999994;0.0317;0.19614;0.29025
2755;2019-04-25 19:00:00;1201.44;55.845444;0.0017;0.22915199999999997;0.38227500000000003
2756;2019-04-25 20:00:00;1184.1200000000001;41.254959;0.0;0.29853599999999997;0.26865
2757;2019-04-25 21:00:00;1114.08;27.159222;0.0;0.337848;0.1665
2758;2019-04-25 22:00:00;1026.72;21.831519;0.0;0.336;0.184875
2759;2019-04-25 23:00:00;975.12;23.242466999999998;0.0;0.306096;0.132525
2760;2019-04-26 00:00:00;920.32;23.453193;0.0;0.26644799999999996;0.09075
2761;2019-04-26 01:00:00;892.32;27.597471;0.0;0.2247;0.08234999999999999
2762;2019-04-26 02:00:00;896.82;39.547773;0.0;0.19966799999999998;0.078
2763;2019-04-26 03:00:00;926.52;64.09582499999999;0.0;0.19168799999999997;0.072975
2764;2019-04-26 04:00:00;992.32;81.833457;0.0;0.19949999999999998;0.0882
2765;2019-04-26 05:00:00;1127.38;79.35971699999999;0.0094;0.195384;0.08940000000000001
2766;2019-04-26 06:00:00;1237.92;70.29391799999999;0.059;0.170184;0.10065000000000002
2767;2019-04-26 07:00:00;1307.02;65.657946;0.1325;0.14288399999999998;0.129975
2768;2019-04-26 08:00:00;1336.14;59.484285;0.1994;0.15036;0.18569999999999998
2769;2019-04-26 09:00:00;1363.2;55.062093;0.2437;0.15875999999999998;0.1671
2770;2019-04-26 10:00:00;1380.74;53.083101;0.2629;0.163128;0.16515000000000002
2771;2019-04-26 11:00:00;1351.84;49.827537;0.2642;0.172872;0.14579999999999999
2772;2019-04-26 12:00:00;1300.2;48.575396999999995;0.2537;0.185136;0.12689999999999999
2773;2019-04-26 13:00:00;1270.42;48.03942;0.2233;0.201096;0.11234999999999999
2774;2019-04-26 14:00:00;1234.22;50.633793;0.1912;0.21436799999999998;0.118725
2775;2019-04-26 15:00:00;1208.66;53.492337;0.1516;0.226884;0.1221
2776;2019-04-26 16:00:00;1217.96;56.654754;0.1141;0.22621199999999997;0.142575
2777;2019-04-26 17:00:00;1214.02;60.598994999999995;0.0661;0.21655199999999997;0.16215000000000002
2778;2019-04-26 18:00:00;1218.52;60.405066;0.0221;0.229824;0.093
2779;2019-04-26 19:00:00;1177.98;55.639298999999994;0.0018;0.22285199999999997;0.08865
2780;2019-04-26 20:00:00;1131.7;41.670303;0.0;0.22411199999999998;0.10395
2781;2019-04-26 21:00:00;1066.26;27.147005999999998;0.0;0.22134;0.13905
2782;2019-04-26 22:00:00;987.6800000000001;45.892458;0.0;0.211092;0.11415
2783;2019-04-26 23:00:00;907.3000000000001;47.442363;0.0;0.213864;0.12862500000000002
2784;2019-04-27 00:00:00;865.2;49.358748;0.0;0.231672;0.19215
2785;2019-04-27 01:00:00;842.3000000000001;55.427046;0.0;0.234024;0.27675
2786;2019-04-27 02:00:00;841.28;73.688439;0.0;0.23385599999999998;0.362325
2787;2019-04-27 03:00:00;848.5;109.97453999999999;0.0;0.22444799999999998;0.42007500000000003
2788;2019-04-27 04:00:00;849.76;132.932985;0.0;0.206724;0.4191
2789;2019-04-27 05:00:00;858.28;128.92155599999998;0.0079;0.19614;0.42495
2790;2019-04-27 06:00:00;930.0600000000001;119.730543;0.0518;0.17623199999999997;0.39727499999999993
2791;2019-04-27 07:00:00;1002.96;110.82965999999999;0.1255;0.13994399999999999;0.40815
2792;2019-04-27 08:00:00;1053.8;101.814252;0.2116;0.13692;0.42569999999999997
2793;2019-04-27 09:00:00;1098.26;97.378317;0.2716;0.147;0.47114999999999996
2794;2019-04-27 10:00:00;1109.34;93.823461;0.2992;0.16774799999999998;0.436125
2795;2019-04-27 11:00:00;1098.96;88.77978;0.3089;0.18614399999999998;0.349275
2796;2019-04-27 12:00:00;1066.18;86.80995;0.3079;0.18673199999999998;0.2727
2797;2019-04-27 13:00:00;1025.98;89.06074799999999;0.2914;0.197736;0.20984999999999998
2798;2019-04-27 14:00:00;1018.6800000000001;93.889122;0.2499;0.198576;0.160875
2799;2019-04-27 15:00:00;1011.08;100.59876;0.1979;0.19236;0.14595
2800;2019-04-27 16:00:00;1032.22;105.578307;0.1393;0.177744;0.124425
2801;2019-04-27 17:00:00;1053.56;108.636888;0.0716;0.148596;0.128925
2802;2019-04-27 18:00:00;1037.98;106.801434;0.0236;0.147336;0.13695000000000002
2803;2019-04-27 19:00:00;1018.72;97.408857;0.0017;0.14254799999999998;0.12375
2804;2019-04-27 20:00:00;995.32;74.314509;0.0;0.14254799999999998;0.1167
2805;2019-04-27 21:00:00;953.32;53.670995999999995;0.0;0.149772;0.09795
2806;2019-04-27 22:00:00;871.8000000000001;65.32506;0.0;0.16128;0.0834
2807;2019-04-27 23:00:00;823.82;71.975145;0.0;0.166404;0.0606
2808;2019-04-28 00:00:00;789.48;69.373137;0.0;0.173208;0.0687
2809;2019-04-28 01:00:00;763.4;78.417558;0.0;0.17782799999999999;0.07365
2810;2019-04-28 02:00:00;759.94;102.20210999999999;0.0;0.181272;0.069525
2811;2019-04-28 03:00:00;764.84;148.01211;0.0;0.165732;0.07245
2812;2019-04-28 04:00:00;766.5600000000001;165.06869999999998;0.0001;0.148596;0.0546
2813;2019-04-28 05:00:00;774.4200000000001;156.088413;0.0078;0.132132;0.040799999999999996
2814;2019-04-28 06:00:00;816.34;145.686489;0.0459;0.11037599999999999;0.023100000000000002
2815;2019-04-28 07:00:00;873.66;136.948995;0.1063;0.083916;0.0201
2816;2019-04-28 08:00:00;935.34;127.712172;0.1717;0.073416;0.021675
2817;2019-04-28 09:00:00;971.86;123.07925399999999;0.2297;0.061236000000000006;0.022949999999999998
2818;2019-04-28 10:00:00;1011.94;119.44193999999999;0.2765;0.055524000000000004;0.028950000000000004
2819;2019-04-28 11:00:00;1018.28;116.670435;0.3143;0.059472;0.035250000000000004
2820;2019-04-28 12:00:00;985.98;119.17013399999999;0.333;0.0567;0.04335
2821;2019-04-28 13:00:00;963.6;120.985737;0.3261;0.049811999999999995;0.045675
2822;2019-04-28 14:00:00;935.62;128.860476;0.2974;0.045107999999999995;0.05385
2823;2019-04-28 15:00:00;917.5600000000001;136.822254;0.2584;0.045695999999999994;0.07289999999999999
2824;2019-04-28 16:00:00;934.3000000000001;140.34198899999998;0.1916;0.044604;0.0975
2825;2019-04-28 17:00:00;968.98;142.388169;0.1112;0.04325999999999999;0.11234999999999999
2826;2019-04-28 18:00:00;986.9;140.80008899999999;0.0385;0.040992;0.111525
2827;2019-04-28 19:00:00;991.0600000000001;126.479883;0.003;0.042168;0.092025
2828;2019-04-28 20:00:00;1008.32;99.062598;0.0;0.048888;0.06637499999999999
2829;2019-04-28 21:00:00;987.7;74.43819599999999;0.0;0.054515999999999995;0.06
2830;2019-04-28 22:00:00;923.5600000000001;63.127706999999994;0.0;0.063588;0.05955
2831;2019-04-28 23:00:00;875.38;67.412469;0.0;0.072072;0.084975
2832;2019-04-29 00:00:00;845.88;68.934888;0.0;0.08047199999999999;0.10335
2833;2019-04-29 01:00:00;843.94;77.87394599999999;0.0;0.09408;0.089325
2834;2019-04-29 02:00:00;860.96;98.59839;0.0;0.10567199999999999;0.0828
2835;2019-04-29 03:00:00;890.9;137.211639;0.0;0.11172;0.10537500000000001
2836;2019-04-29 04:00:00;972.36;165.66117599999998;0.0001;0.123984;0.14895
2837;2019-04-29 05:00:00;1126.44;161.222187;0.0077;0.137424;0.17962499999999998
2838;2019-04-29 06:00:00;1239.14;152.61296099999998;0.0492;0.146916;0.19867500000000002
2839;2019-04-29 07:00:00;1291.44;142.116363;0.1112;0.150948;0.2094
2840;2019-04-29 08:00:00;1298.98;132.661179;0.1758;0.1596;0.1959
2841;2019-04-29 09:00:00;1320.8;124.95746399999999;0.2285;0.178668;0.1944
2842;2019-04-29 10:00:00;1349.46;122.069907;0.2505;0.19865999999999998;0.19784999999999997
2843;2019-04-29 11:00:00;1357.72;119.58242399999999;0.2506;0.21184799999999998;0.21382500000000002
2844;2019-04-29 12:00:00;1344.54;120.15962999999999;0.2454;0.217476;0.250275
2845;2019-04-29 13:00:00;1319.0;122.868528;0.2298;0.22755599999999998;0.27735
2846;2019-04-29 14:00:00;1307.88;129.439209;0.1953;0.23436;0.310275
2847;2019-04-29 15:00:00;1276.38;135.82817699999998;0.1505;0.24738;0.31755
2848;2019-04-29 16:00:00;1267.76;140.297706;0.1035;0.251664;0.3477
2849;2019-04-29 17:00:00;1271.5;142.015581;0.0536;0.25485599999999997;0.3588
2850;2019-04-29 18:00:00;1265.24;138.253053;0.0164;0.24653999999999998;0.33652499999999996
2851;2019-04-29 19:00:00;1227.06;124.65511799999999;0.0013;0.22974;0.3021
2852;2019-04-29 20:00:00;1187.9;94.600704;0.0;0.223944;0.2532
2853;2019-04-29 21:00:00;1121.48;71.60255699999999;0.0;0.209496;0.21112499999999998
2854;2019-04-29 22:00:00;1034.3;63.481970999999994;0.0;0.190512;0.19365
2855;2019-04-29 23:00:00;966.2;67.29641699999999;0.0;0.17463599999999999;0.169425
2856;2019-04-30 00:00:00;935.48;68.751648;0.0;0.15842399999999998;0.14632499999999998
2857;2019-04-30 01:00:00;919.38;77.51357399999999;0.0;0.152544;0.1392
2858;2019-04-30 02:00:00;930.02;98.059359;0.0;0.147924;0.115275
2859;2019-04-30 03:00:00;963.82;136.603893;0.0;0.150192;0.1236
2860;2019-04-30 04:00:00;1020.94;165.183225;0.0001;0.15497999999999998;0.125775
