id;datetime;heating_network_id;heating_network_name;actual_total_load;ambient_temperature
1955;23.03.2017 10:00;1;Hamburg;195.249;280.39
1956;23.03.2017 11:00;1;Hamburg;187.868;280.39
1957;23.03.2017 12:00;1;Hamburg;184.878;280.68
1958;23.03.2017 13:00;1;Hamburg;180.902;280.63
1959;23.03.2017 14:00;1;Hamburg;182.555;280.88
1960;23.03.2017 15:00;1;Hamburg;186.509;280.52
1961;23.03.2017 16:00;1;Hamburg;196.348;280.88
1962;23.03.2017 17:00;1;Hamburg;208.009;280.55
1963;23.03.2017 18:00;1;Hamburg;215.718;280.23
1964;23.03.2017 19:00;1;Hamburg;220.462;279.67
1965;23.03.2017 20:00;1;Hamburg;217.723;279.3
1966;23.03.2017 21:00;1;Hamburg;196.628;278.58
1967;23.03.2017 22:00;1;Hamburg;156.188;277.84
1968;23.03.2017 23:00;1;Hamburg;113.656;276.13
1969;24.03.2017 00:00;1;Hamburg;92.9638;275.37
1970;24.03.2017 01:00;1;Hamburg;100.655;275.18
1971;24.03.2017 02:00;1;Hamburg;98.4783;274.06
1972;24.03.2017 03:00;1;Hamburg;108.935;273.17
1973;24.03.2017 04:00;1;Hamburg;147.702;272.44
1974;24.03.2017 05:00;1;Hamburg;220.878;272.49
1975;24.03.2017 06:00;1;Hamburg;243.854;272.53
1976;24.03.2017 07:00;1;Hamburg;235.853;275.67
1977;24.03.2017 08:00;1;Hamburg;221.616;278.26
1978;24.03.2017 09:00;1;Hamburg;208.923;281.58
1979;24.03.2017 10:00;1;Hamburg;198.479;283.61
1980;24.03.2017 11:00;1;Hamburg;190.967;284.76
1981;24.03.2017 12:00;1;Hamburg;187.925;285.25
1982;24.03.2017 13:00;1;Hamburg;183.917;286.13
1983;24.03.2017 14:00;1;Hamburg;185.599;286.25
1984;24.03.2017 15:00;1;Hamburg;189.658;286.57
1985;24.03.2017 16:00;1;Hamburg;199.669;285.72
1986;24.03.2017 17:00;1;Hamburg;211.518;285.27
1987;24.03.2017 18:00;1;Hamburg;219.357;283.08
1988;24.03.2017 19:00;1;Hamburg;224.174;281.56
1989;24.03.2017 20:00;1;Hamburg;221.355;280.06
1990;24.03.2017 21:00;1;Hamburg;199.89;278.73
1991;24.03.2017 22:00;1;Hamburg;158.751;277.7
1992;24.03.2017 23:00;1;Hamburg;115.531;276.47
1993;25.03.2017 00:00;1;Hamburg;93.3341;275.8
1994;25.03.2017 01:00;1;Hamburg;101.056;275.11
1995;25.03.2017 02:00;1;Hamburg;98.8732;274.55
1996;25.03.2017 03:00;1;Hamburg;109.376;273.92
1997;25.03.2017 04:00;1;Hamburg;148.288;273.58
1998;25.03.2017 05:00;1;Hamburg;221.747;273.43
1999;25.03.2017 06:00;1;Hamburg;244.825;273.6
2000;25.03.2017 07:00;1;Hamburg;236.779;275.33
2001;25.03.2017 08:00;1;Hamburg;222.494;278.69
2002;25.03.2017 09:00;1;Hamburg;209.745;280.78
2003;25.03.2017 10:00;1;Hamburg;199.26;282.57
2004;25.03.2017 11:00;1;Hamburg;191.716;283.81
2005;25.03.2017 12:00;1;Hamburg;188.662;284.76
2006;25.03.2017 13:00;1;Hamburg;184.645;285.46
2007;25.03.2017 14:00;1;Hamburg;186.335;286.02
2008;25.03.2017 15:00;1;Hamburg;190.419;285.01
2009;25.03.2017 16:00;1;Hamburg;200.473;284.47
2010;25.03.2017 17:00;1;Hamburg;212.366;283.87
2011;25.03.2017 18:00;1;Hamburg;220.238;282.27
2012;25.03.2017 19:00;1;Hamburg;225.072;280.96
2013;25.03.2017 20:00;1;Hamburg;222.234;280.07
2014;25.03.2017 21:00;1;Hamburg;200.679;279.05
2015;25.03.2017 22:00;1;Hamburg;159.371;278.17
2016;25.03.2017 23:00;1;Hamburg;115.985;278.69
2017;26.03.2017 00:00;1;Hamburg;89.3474;277.89
2018;26.03.2017 01:00;1;Hamburg;96.7263;277.36
2019;26.03.2017 02:00;1;Hamburg;104.581;277.46
2020;26.03.2017 03:00;1;Hamburg;141.967;277.16
2021;26.03.2017 04:00;1;Hamburg;212.359;277.14
2022;26.03.2017 05:00;1;Hamburg;234.181;277.22
2023;26.03.2017 06:00;1;Hamburg;226.735;277.95
2024;26.03.2017 07:00;1;Hamburg;212.958;278.83
2025;26.03.2017 08:00;1;Hamburg;200.852;279.64
2026;26.03.2017 09:00;1;Hamburg;190.813;280.56
2027;26.03.2017 10:00;1;Hamburg;183.62;282.41
2028;26.03.2017 11:00;1;Hamburg;180.707;283.36
2029;26.03.2017 12:00;1;Hamburg;176.746;284.54
2030;26.03.2017 13:00;1;Hamburg;178.356;285.58
2031;26.03.2017 14:00;1;Hamburg;182.12;286.15
2032;26.03.2017 15:00;1;Hamburg;191.699;286.09
2033;26.03.2017 16:00;1;Hamburg;203.101;286.3
2034;26.03.2017 17:00;1;Hamburg;210.634;285.47
2035;26.03.2017 18:00;1;Hamburg;215.284;283.24
2036;26.03.2017 19:00;1;Hamburg;212.704;281.36
2037;26.03.2017 20:00;1;Hamburg;192.154;280.08
2038;26.03.2017 21:00;1;Hamburg;152.745;279.13
2039;26.03.2017 22:00;1;Hamburg;111.14;278.49
2040;26.03.2017 23:00;1;Hamburg;76.5569;277.37
2041;27.03.2017 00:00;1;Hamburg;82.8539;276.34
2042;27.03.2017 01:00;1;Hamburg;80.9861;276.34
2043;27.03.2017 02:00;1;Hamburg;89.4208;275.86
2044;27.03.2017 03:00;1;Hamburg;121.75;275.01
2045;27.03.2017 04:00;1;Hamburg;182.412;274.66
2046;27.03.2017 05:00;1;Hamburg;200.893;274.06
2047;27.03.2017 06:00;1;Hamburg;194.882;274.82
2048;27.03.2017 07:00;1;Hamburg;182.763;278.61
2049;27.03.2017 08:00;1;Hamburg;172.543;281.86
2050;27.03.2017 09:00;1;Hamburg;163.9;284.92
2051;27.03.2017 10:00;1;Hamburg;157.788;286.99
2052;27.03.2017 11:00;1;Hamburg;155.301;288.71
2053;27.03.2017 12:00;1;Hamburg;151.645;290
2054;27.03.2017 13:00;1;Hamburg;153.007;290.69
2055;27.03.2017 14:00;1;Hamburg;155.952;291.15
2056;27.03.2017 15:00;1;Hamburg;164.114;291.43
2057;27.03.2017 16:00;1;Hamburg;173.963;291.06
2058;27.03.2017 17:00;1;Hamburg;180.397;289.51
2059;27.03.2017 18:00;1;Hamburg;184.43;287.43
2060;27.03.2017 19:00;1;Hamburg;182.464;284.59
2061;27.03.2017 20:00;1;Hamburg;164.953;283.32
2062;27.03.2017 21:00;1;Hamburg;131.287;282.02
2063;27.03.2017 22:00;1;Hamburg;95.4356;280.21
2064;27.03.2017 23:00;1;Hamburg;58.149;279.8
2065;28.03.2017 00:00;1;Hamburg;58.6147;278.98
2066;28.03.2017 01:00;1;Hamburg;58.1213;278.01
2067;28.03.2017 02:00;1;Hamburg;65.047;276.8
2068;28.03.2017 03:00;1;Hamburg;98.2378;276.35
2069;28.03.2017 04:00;1;Hamburg;159.18;276.92
2070;28.03.2017 05:00;1;Hamburg;186.624;275.48
2071;28.03.2017 06:00;1;Hamburg;178.709;276.38
2072;28.03.2017 07:00;1;Hamburg;161.128;280.1
2073;28.03.2017 08:00;1;Hamburg;150.781;283.78
2074;28.03.2017 09:00;1;Hamburg;141.042;286.69
2075;28.03.2017 10:00;1;Hamburg;132.825;289.17
2076;28.03.2017 11:00;1;Hamburg;129.209;291.5
2077;28.03.2017 12:00;1;Hamburg;123.669;293.12
2078;28.03.2017 13:00;1;Hamburg;120.979;293.76
2079;28.03.2017 14:00;1;Hamburg;121.148;293.85
2080;28.03.2017 15:00;1;Hamburg;125.874;293.4
2081;28.03.2017 16:00;1;Hamburg;134.236;293.53
2082;28.03.2017 17:00;1;Hamburg;143.889;292.29
2083;28.03.2017 18:00;1;Hamburg;153.794;288.55
2084;28.03.2017 19:00;1;Hamburg;155.941;286.19
2085;28.03.2017 20:00;1;Hamburg;145.594;284.43
2086;28.03.2017 21:00;1;Hamburg;113.488;282.78
2087;28.03.2017 22:00;1;Hamburg;76.4317;281.59
2088;28.03.2017 23:00;1;Hamburg;56.6136;280
2089;29.03.2017 00:00;1;Hamburg;57.0708;281.93
2090;29.03.2017 01:00;1;Hamburg;56.5772;283.02
2091;29.03.2017 02:00;1;Hamburg;63.2894;283.28
2092;29.03.2017 03:00;1;Hamburg;95.6243;283.11
2093;29.03.2017 04:00;1;Hamburg;154.925;283.25
2094;29.03.2017 05:00;1;Hamburg;181.542;283.15
2095;29.03.2017 06:00;1;Hamburg;173.92;282.94
2096;29.03.2017 07:00;1;Hamburg;156.786;282.98
2097;29.03.2017 08:00;1;Hamburg;146.761;283.74
2098;29.03.2017 09:00;1;Hamburg;137.289;283.99
2099;29.03.2017 10:00;1;Hamburg;129.319;284.28
2100;29.03.2017 11:00;1;Hamburg;125.813;284.47
2101;29.03.2017 12:00;1;Hamburg;120.378;284.84
2102;29.03.2017 13:00;1;Hamburg;117.772;284.98
2103;29.03.2017 14:00;1;Hamburg;117.883;284.79
2104;29.03.2017 15:00;1;Hamburg;122.473;284.63
2105;29.03.2017 16:00;1;Hamburg;130.622;284.3
2106;29.03.2017 17:00;1;Hamburg;139.992;284.02
2107;29.03.2017 18:00;1;Hamburg;149.611;283.88
2108;29.03.2017 19:00;1;Hamburg;151.742;283.53
2109;29.03.2017 20:00;1;Hamburg;141.687;283.47
2110;29.03.2017 21:00;1;Hamburg;110.491;283.47
2111;29.03.2017 22:00;1;Hamburg;74.4343;283.52
2112;29.03.2017 23:00;1;Hamburg;43.0518;283.58
2113;30.03.2017 00:00;1;Hamburg;43.4366;283.59
2114;30.03.2017 01:00;1;Hamburg;42.9445;283.66
2115;30.03.2017 02:00;1;Hamburg;47.7753;283.58
2116;30.03.2017 03:00;1;Hamburg;72.5541;283.93
2117;30.03.2017 04:00;1;Hamburg;117.384;283.78
2118;30.03.2017 05:00;1;Hamburg;136.713;283.81
2119;30.03.2017 06:00;1;Hamburg;131.685;283.91
2120;30.03.2017 07:00;1;Hamburg;118.483;284.57
2121;30.03.2017 08:00;1;Hamburg;111.297;285.23
2122;30.03.2017 09:00;1;Hamburg;104.172;286.77
2123;30.03.2017 10:00;1;Hamburg;98.3889;288.52
2124;30.03.2017 11:00;1;Hamburg;95.8482;289.85
2125;30.03.2017 12:00;1;Hamburg;91.3394;290.38
2126;30.03.2017 13:00;1;Hamburg;89.4784;291.61
2127;30.03.2017 14:00;1;Hamburg;89.0737;292.64
2128;30.03.2017 15:00;1;Hamburg;92.4707;292.49
2129;30.03.2017 16:00;1;Hamburg;98.7426;292.96
2130;30.03.2017 17:00;1;Hamburg;105.609;292.27
2131;30.03.2017 18:00;1;Hamburg;112.706;290.97
2132;30.03.2017 19:00;1;Hamburg;114.694;289.1
2133;30.03.2017 20:00;1;Hamburg;107.209;287.8
2134;30.03.2017 21:00;1;Hamburg;84.0306;286.83
2135;30.03.2017 22:00;1;Hamburg;56.7888;285.67
2136;30.03.2017 23:00;1;Hamburg;31.6548;285.09
2137;31.03.2017 00:00;1;Hamburg;31.9813;284.79
2138;31.03.2017 01:00;1;Hamburg;31.4931;285.33
2139;31.03.2017 02:00;1;Hamburg;34.7462;284.58
2140;31.03.2017 03:00;1;Hamburg;53.1786;284.85
2141;31.03.2017 04:00;1;Hamburg;85.8671;284.39
2142;31.03.2017 05:00;1;Hamburg;99.0868;283.64
2143;31.03.2017 06:00;1;Hamburg;96.2422;283.02
2144;31.03.2017 07:00;1;Hamburg;86.332;285.26
2145;31.03.2017 08:00;1;Hamburg;81.526;287.36
2146;31.03.2017 09:00;1;Hamburg;76.3685;289.44
2147;31.03.2017 10:00;1;Hamburg;72.4187;291.87
2148;31.03.2017 11:00;1;Hamburg;70.687;293.39
2149;31.03.2017 12:00;1;Hamburg;66.9568;294.37
2150;31.03.2017 13:00;1;Hamburg;65.7225;295.19
2151;31.03.2017 14:00;1;Hamburg;64.8874;296.12
2152;31.03.2017 15:00;1;Hamburg;67.285;295.77
2153;31.03.2017 16:00;1;Hamburg;71.9824;295.85
2154;31.03.2017 17:00;1;Hamburg;76.7486;294.86
2155;31.03.2017 18:00;1;Hamburg;81.7288;292.38
2156;31.03.2017 19:00;1;Hamburg;83.5912;289.24
2157;31.03.2017 20:00;1;Hamburg;78.2582;288.59
2158;31.03.2017 21:00;1;Hamburg;61.8017;288.4
2159;31.03.2017 22:00;1;Hamburg;41.9583;286.45
2160;31.03.2017 23:00;1;Hamburg;30.5744;286.04
2161;01.04.2017 00:00;1;Hamburg;30.8954;285.55
2162;01.04.2017 01:00;1;Hamburg;30.4075;284.36
2163;01.04.2017 02:00;1;Hamburg;33.5111;283.83
2164;01.04.2017 03:00;1;Hamburg;51.3419;283.08
2165;01.04.2017 04:00;1;Hamburg;82.8795;282.87
2166;01.04.2017 05:00;1;Hamburg;95.5202;283.03
2167;01.04.2017 06:00;1;Hamburg;92.8825;283.16
2168;01.04.2017 07:00;1;Hamburg;83.2844;285.81
2169;01.04.2017 08:00;1;Hamburg;78.704;287.13
2170;01.04.2017 09:00;1;Hamburg;73.7329;288.11
2171;01.04.2017 10:00;1;Hamburg;69.9569;289.38
2172;01.04.2017 11:00;1;Hamburg;68.3019;290.94
2173;01.04.2017 12:00;1;Hamburg;64.6454;291.86
2174;01.04.2017 13:00;1;Hamburg;63.4705;292.07
2175;01.04.2017 14:00;1;Hamburg;62.5948;292.29
2176;01.04.2017 15:00;1;Hamburg;64.8976;292.64
2177;01.04.2017 16:00;1;Hamburg;69.4457;292.39
2178;01.04.2017 17:00;1;Hamburg;74.0129;291.39
2179;01.04.2017 18:00;1;Hamburg;78.7924;290.16
2180;01.04.2017 19:00;1;Hamburg;80.6429;289.1
2181;01.04.2017 20:00;1;Hamburg;75.5139;288.36
2182;01.04.2017 21:00;1;Hamburg;59.6944;287.65
2183;01.04.2017 22:00;1;Hamburg;40.5523;286.96
2184;01.04.2017 23:00;1;Hamburg;37.8509;285.76
2185;02.04.2017 00:00;1;Hamburg;38.209;284.66
2186;02.04.2017 01:00;1;Hamburg;37.7185;284.13
2187;02.04.2017 02:00;1;Hamburg;41.8292;283.93
2188;02.04.2017 03:00;1;Hamburg;63.7118;283.32
2189;02.04.2017 04:00;1;Hamburg;103;282.78
2190;02.04.2017 05:00;1;Hamburg;119.541;282.04
2191;02.04.2017 06:00;1;Hamburg;115.509;281.87
2192;02.04.2017 07:00;1;Hamburg;103.81;282.81
2193;02.04.2017 08:00;1;Hamburg;97.7098;284.58
2194;02.04.2017 09:00;1;Hamburg;91.4828;286.39
2195;02.04.2017 10:00;1;Hamburg;86.5368;288.02
2196;02.04.2017 11:00;1;Hamburg;84.3654;289.26
2197;02.04.2017 12:00;1;Hamburg;80.2118;289.67
2198;02.04.2017 13:00;1;Hamburg;78.6367;290.17
2199;02.04.2017 14:00;1;Hamburg;78.0355;289.71
2200;02.04.2017 15:00;1;Hamburg;80.9762;289.54
2201;02.04.2017 16:00;1;Hamburg;86.5295;288.22
2202;02.04.2017 17:00;1;Hamburg;92.4375;286.7
2203;02.04.2017 18:00;1;Hamburg;98.5684;284.32
2204;02.04.2017 19:00;1;Hamburg;100.499;282.38
2205;02.04.2017 20:00;1;Hamburg;93.9964;281.59
2206;02.04.2017 21:00;1;Hamburg;73.8864;281.51
2207;02.04.2017 22:00;1;Hamburg;50.0212;281.19
2208;02.04.2017 23:00;1;Hamburg;47.9042;281.13
2209;03.04.2017 00:00;1;Hamburg;48.3144;281.41
2210;03.04.2017 01:00;1;Hamburg;47.8211;281.14
2211;03.04.2017 02:00;1;Hamburg;53.3245;280.78
2212;03.04.2017 03:00;1;Hamburg;80.806;280.66
2213;03.04.2017 04:00;1;Hamburg;130.809;280.7
2214;03.04.2017 05:00;1;Hamburg;152.743;281.14
2215;03.04.2017 06:00;1;Hamburg;146.786;281.39
2216;03.04.2017 07:00;1;Hamburg;132.179;281.76
2217;03.04.2017 08:00;1;Hamburg;123.979;283.17
2218;03.04.2017 09:00;1;Hamburg;116.015;283.84
2219;03.04.2017 10:00;1;Hamburg;109.451;285.12
2220;03.04.2017 11:00;1;Hamburg;106.565;286.1
2221;03.04.2017 12:00;1;Hamburg;101.725;286.71
2222;03.04.2017 13:00;1;Hamburg;99.5972;287.77
2223;03.04.2017 14:00;1;Hamburg;99.3764;287.6
2224;03.04.2017 15:00;1;Hamburg;103.2;287.5
2225;03.04.2017 16:00;1;Hamburg;110.143;287.41
2226;03.04.2017 17:00;1;Hamburg;117.904;287.11
2227;03.04.2017 18:00;1;Hamburg;125.903;285.28
2228;03.04.2017 19:00;1;Hamburg;127.943;283.6
2229;03.04.2017 20:00;1;Hamburg;119.54;282.66
2230;03.04.2017 21:00;1;Hamburg;93.4966;281.32
2231;03.04.2017 22:00;1;Hamburg;63.1028;279.98
2232;03.04.2017 23:00;1;Hamburg;59.5309;279.05
2233;04.04.2017 00:00;1;Hamburg;60.0043;278.61
2234;04.04.2017 01:00;1;Hamburg;59.5112;277.38
2235;04.04.2017 02:00;1;Hamburg;66.629;277.09
2236;04.04.2017 03:00;1;Hamburg;100.59;276.18
2237;04.04.2017 04:00;1;Hamburg;163.01;275.96
2238;04.04.2017 05:00;1;Hamburg;191.199;275.55
2239;04.04.2017 06:00;1;Hamburg;183.021;276.78
2240;04.04.2017 07:00;1;Hamburg;165.036;279.6
2241;04.04.2017 08:00;1;Hamburg;154.4;281.6
2242;04.04.2017 09:00;1;Hamburg;144.421;282.92
2243;04.04.2017 10:00;1;Hamburg;135.98;284.42
2244;04.04.2017 11:00;1;Hamburg;132.266;285.26
2245;04.04.2017 12:00;1;Hamburg;126.631;285.8
2246;04.04.2017 13:00;1;Hamburg;123.865;286.97
2247;04.04.2017 14:00;1;Hamburg;124.087;287.57
2248;04.04.2017 15:00;1;Hamburg;128.935;288.11
2249;04.04.2017 16:00;1;Hamburg;137.489;288.18
2250;04.04.2017 17:00;1;Hamburg;147.398;287.72
2251;04.04.2017 18:00;1;Hamburg;157.56;285.47
2252;04.04.2017 19:00;1;Hamburg;159.721;283.08
2253;04.04.2017 20:00;1;Hamburg;149.111;281.55
2254;04.04.2017 21:00;1;Hamburg;116.186;280.72
2255;04.04.2017 22:00;1;Hamburg;78.2294;279.7
2256;04.04.2017 23:00;1;Hamburg;76.3018;279.11
2257;05.04.2017 00:00;1;Hamburg;82.5771;278.42
2258;05.04.2017 01:00;1;Hamburg;80.7142;277.53
2259;05.04.2017 02:00;1;Hamburg;89.1176;276.91
2260;05.04.2017 03:00;1;Hamburg;121.347;276.64
2261;05.04.2017 04:00;1;Hamburg;181.815;276.5
2262;05.04.2017 05:00;1;Hamburg;200.226;275.78
2263;05.04.2017 06:00;1;Hamburg;194.246;278.65
2264;05.04.2017 07:00;1;Hamburg;182.16;279.55
2265;05.04.2017 08:00;1;Hamburg;171.977;281.02
2266;05.04.2017 09:00;1;Hamburg;163.363;282.77
2267;05.04.2017 10:00;1;Hamburg;157.273;283.65
2268;05.04.2017 11:00;1;Hamburg;154.794;283.8
2269;05.04.2017 12:00;1;Hamburg;151.144;284.27
2270;05.04.2017 13:00;1;Hamburg;152.501;284.46
2271;05.04.2017 14:00;1;Hamburg;155.428;284.99
2272;05.04.2017 15:00;1;Hamburg;163.562;284.42
2273;05.04.2017 16:00;1;Hamburg;173.379;283.13
2274;05.04.2017 17:00;1;Hamburg;179.792;281.84
2275;05.04.2017 18:00;1;Hamburg;183.813;281.41
2276;05.04.2017 19:00;1;Hamburg;181.86;280.87
2277;05.04.2017 20:00;1;Hamburg;164.41;280.81
2278;05.04.2017 21:00;1;Hamburg;130.86;280.72
2279;05.04.2017 22:00;1;Hamburg;95.123;280.35
2280;05.04.2017 23:00;1;Hamburg;79.7283;280.37
2281;06.04.2017 00:00;1;Hamburg;86.2951;279.96
2282;06.04.2017 01:00;1;Hamburg;84.3668;279.38
2283;06.04.2017 02:00;1;Hamburg;93.1917;278.82
2284;06.04.2017 03:00;1;Hamburg;126.765;278.01
2285;06.04.2017 04:00;1;Hamburg;189.846;277.48
2286;06.04.2017 05:00;1;Hamburg;209.19;277.25
2287;06.04.2017 06:00;1;Hamburg;202.795;278.32
2288;06.04.2017 07:00;1;Hamburg;190.269;279.95
2289;06.04.2017 08:00;1;Hamburg;179.571;281.51
2290;06.04.2017 09:00;1;Hamburg;170.581;282.46
2291;06.04.2017 10:00;1;Hamburg;164.199;283.5
2292;06.04.2017 11:00;1;Hamburg;161.605;284.33
2293;06.04.2017 12:00;1;Hamburg;157.881;285.17
2294;06.04.2017 13:00;1;Hamburg;159.304;283.99
2295;06.04.2017 14:00;1;Hamburg;162.463;284.45
2296;06.04.2017 15:00;1;Hamburg;170.983;282.99
2297;06.04.2017 16:00;1;Hamburg;181.217;282.34
2298;06.04.2017 17:00;1;Hamburg;187.924;281.66
2299;06.04.2017 18:00;1;Hamburg;192.109;281.25
2300;06.04.2017 19:00;1;Hamburg;189.979;281.51
2301;06.04.2017 20:00;1;Hamburg;171.705;281.15
2302;06.04.2017 21:00;1;Hamburg;136.598;280.69
2303;06.04.2017 22:00;1;Hamburg;99.3217;280.14
2304;06.04.2017 23:00;1;Hamburg;77.13;280.42
2305;07.04.2017 00:00;1;Hamburg;83.4757;280.39
2306;07.04.2017 01:00;1;Hamburg;81.597;280.54
2307;07.04.2017 02:00;1;Hamburg;90.1022;280.39
2308;07.04.2017 03:00;1;Hamburg;122.656;280.19
2309;07.04.2017 04:00;1;Hamburg;183.756;280.53
2310;07.04.2017 05:00;1;Hamburg;202.392;280.65
2311;07.04.2017 06:00;1;Hamburg;196.312;281.08
2312;07.04.2017 07:00;1;Hamburg;184.119;281.99
2313;07.04.2017 08:00;1;Hamburg;173.813;282.94
2314;07.04.2017 09:00;1;Hamburg;165.107;283.6
2315;07.04.2017 10:00;1;Hamburg;158.947;283.65
2316;07.04.2017 11:00;1;Hamburg;156.44;283.49
2317;07.04.2017 12:00;1;Hamburg;152.772;284.09
2318;07.04.2017 13:00;1;Hamburg;154.145;283.92
2319;07.04.2017 14:00;1;Hamburg;157.128;283.8
2320;07.04.2017 15:00;1;Hamburg;165.355;283.31
2321;07.04.2017 16:00;1;Hamburg;175.273;282.96
2322;07.04.2017 17:00;1;Hamburg;181.757;282.37
2323;07.04.2017 18:00;1;Hamburg;185.818;282.2
2324;07.04.2017 19:00;1;Hamburg;183.822;281.8
2325;07.04.2017 20:00;1;Hamburg;166.173;281.94
2326;07.04.2017 21:00;1;Hamburg;132.247;281.45
2327;07.04.2017 22:00;1;Hamburg;96.1379;281.26
2328;07.04.2017 23:00;1;Hamburg;69.3102;281.1
2329;08.04.2017 00:00;1;Hamburg;74.9901;280.99
2330;08.04.2017 01:00;1;Hamburg;73.2625;280.98
2331;08.04.2017 02:00;1;Hamburg;80.8065;280.98
2332;08.04.2017 03:00;1;Hamburg;110.292;281
2333;08.04.2017 04:00;1;Hamburg;165.429;281.07
2334;08.04.2017 05:00;1;Hamburg;181.95;281.17
2335;08.04.2017 06:00;1;Hamburg;176.812;281.45
2336;08.04.2017 07:00;1;Hamburg;165.621;281.82
2337;08.04.2017 08:00;1;Hamburg;156.489;282.75
2338;08.04.2017 09:00;1;Hamburg;148.639;284.01
2339;08.04.2017 10:00;1;Hamburg;143.144;284.46
2340;08.04.2017 11:00;1;Hamburg;140.902;285.29
2341;08.04.2017 12:00;1;Hamburg;137.402;286.15
2342;08.04.2017 13:00;1;Hamburg;138.625;286.63
2343;08.04.2017 14:00;1;Hamburg;141.079;286.4
2344;08.04.2017 15:00;1;Hamburg;148.426;286.72
2345;08.04.2017 16:00;1;Hamburg;157.393;287.06
2346;08.04.2017 17:00;1;Hamburg;163.206;286.13
2347;08.04.2017 18:00;1;Hamburg;166.892;285.29
2348;08.04.2017 19:00;1;Hamburg;165.298;284.41
2349;08.04.2017 20:00;1;Hamburg;149.529;283.63
2350;08.04.2017 21:00;1;Hamburg;119.148;283.04
2351;08.04.2017 22:00;1;Hamburg;86.5531;281.85
2352;08.04.2017 23:00;1;Hamburg;53.6676;280.85
2353;09.04.2017 00:00;1;Hamburg;54.1086;279.82
2354;09.04.2017 01:00;1;Hamburg;53.6149;278.9
2355;09.04.2017 02:00;1;Hamburg;59.9179;278.32
2356;09.04.2017 03:00;1;Hamburg;90.6107;277.55
2357;09.04.2017 04:00;1;Hamburg;146.765;277.2
2358;09.04.2017 05:00;1;Hamburg;171.796;277.03
2359;09.04.2017 06:00;1;Hamburg;164.737;278.2
2360;09.04.2017 07:00;1;Hamburg;148.459;281.22
2361;09.04.2017 08:00;1;Hamburg;139.052;284.68
2362;09.04.2017 09:00;1;Hamburg;130.09;287.06
2363;09.04.2017 10:00;1;Hamburg;122.596;288.21
2364;09.04.2017 11:00;1;Hamburg;119.3;289.65
2365;09.04.2017 12:00;1;Hamburg;114.066;290.71
2366;09.04.2017 13:00;1;Hamburg;111.622;291.93
2367;09.04.2017 14:00;1;Hamburg;111.62;293.29
2368;09.04.2017 15:00;1;Hamburg;115.951;293.17
2369;09.04.2017 16:00;1;Hamburg;123.692;293.49
2370;09.04.2017 17:00;1;Hamburg;132.517;293.17
2371;09.04.2017 18:00;1;Hamburg;141.588;291.04
2372;09.04.2017 19:00;1;Hamburg;143.689;287.39
2373;09.04.2017 20:00;1;Hamburg;134.193;284.95
2374;09.04.2017 21:00;1;Hamburg;104.742;283.64
2375;09.04.2017 22:00;1;Hamburg;70.6015;282.84
2376;09.04.2017 23:00;1;Hamburg;56.6891;284.12
2377;10.04.2017 00:00;1;Hamburg;57.1467;283.86
2378;10.04.2017 01:00;1;Hamburg;56.6531;282.82
2379;10.04.2017 02:00;1;Hamburg;63.3759;282.67
2380;10.04.2017 03:00;1;Hamburg;95.7528;284.23
2381;10.04.2017 04:00;1;Hamburg;155.134;285.57
2382;10.04.2017 05:00;1;Hamburg;181.792;284.82
2383;10.04.2017 06:00;1;Hamburg;174.156;284.72
2384;10.04.2017 07:00;1;Hamburg;156.999;284.14
2385;10.04.2017 08:00;1;Hamburg;146.959;283.32
2386;10.04.2017 09:00;1;Hamburg;137.474;282.92
2387;10.04.2017 10:00;1;Hamburg;129.492;283.1
2388;10.04.2017 11:00;1;Hamburg;125.98;283.32
2389;10.04.2017 12:00;1;Hamburg;120.54;283.84
2390;10.04.2017 13:00;1;Hamburg;117.93;283.23
2391;10.04.2017 14:00;1;Hamburg;118.043;283.21
2392;10.04.2017 15:00;1;Hamburg;122.64;283.46
2393;10.04.2017 16:00;1;Hamburg;130.8;283.06
2394;10.04.2017 17:00;1;Hamburg;140.183;282.38
2395;10.04.2017 18:00;1;Hamburg;149.817;281.86
2396;10.04.2017 19:00;1;Hamburg;151.949;280.67
2397;10.04.2017 20:00;1;Hamburg;141.879;280.88
2398;10.04.2017 21:00;1;Hamburg;110.639;280.35
2399;10.04.2017 22:00;1;Hamburg;74.5325;279.66
2400;10.04.2017 23:00;1;Hamburg;72.3127;279.43
2401;11.04.2017 00:00;1;Hamburg;78.2484;279.22
2402;11.04.2017 01:00;1;Hamburg;76.4625;278.7
2403;11.04.2017 02:00;1;Hamburg;84.3754;278.13
2404;11.04.2017 03:00;1;Hamburg;115.039;278.1
2405;11.04.2017 04:00;1;Hamburg;172.465;278.42
2406;11.04.2017 05:00;1;Hamburg;189.796;278.43
2407;11.04.2017 06:00;1;Hamburg;184.297;279.11
2408;11.04.2017 07:00;1;Hamburg;172.722;279.91
2409;11.04.2017 08:00;1;Hamburg;163.14;280.33
2410;11.04.2017 09:00;1;Hamburg;154.961;280.92
2411;11.04.2017 10:00;1;Hamburg;149.211;280.73
2412;11.04.2017 11:00;1;Hamburg;146.867;281.98
2413;11.04.2017 12:00;1;Hamburg;143.303;283
2414;11.04.2017 13:00;1;Hamburg;144.583;283.46
2415;11.04.2017 14:00;1;Hamburg;147.24;283.65
