,Battery,Biogas CHP,Biogas CHP,Biogas Line,Biogas Supply,Combined Cycle PP,Gas Line,Gas Line,Gas Station,Hard Coal CHP,Hard Coal CHP,Hard Coal PP,Hard Coal Supply,Hard Coal Supply Line,Hard Coal Supply Line,Heat Plant,Heat Storage,Heatline,Heatline,Lignite Power Plant,Lignite Supply,Lignite Supply Line,Offshore Wind Turbine,Onshore Wind Turbine,Power To Heat,Powerline,Powerline,Powerline,Solar Panel
,Powerline,Heatline,Powerline,Biogas CHP,Biogas Line,Powerline,Combined Cycle PP,Heat Plant,Gas Line,Heatline,Powerline,Powerline,Hard Coal Supply Line,Hard Coal CHP,Hard Coal PP,Heatline,Heatline,Heat Demand,Heat Storage,Powerline,Lignite Supply Line,Lignite Power Plant,Powerline,Powerline,Heatline,Battery,El Demand,Power To Heat,Powerline
2019-01-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.93132,0.0,0.0,0.0,0.0,0.0,1098.0432,123.93132,0.0,972.86,125.18315,0.0
2019-01-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.75678,0.0,0.0,0.0,0.0,0.0,1160.6616,170.75678,0.0,988.18,172.48159,0.0
2019-01-04 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.31334,0.0,0.0,0.0,0.0,0.0,1239.4575,208.31334,0.0,1029.04,210.41752,0.0
2019-01-04 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.42828,0.0,0.0,0.0,0.0,0.0,1337.333,202.42828,0.0,1132.86,204.47301,0.0
2019-01-04 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.95209,0.0,0.0,0.0,0.0,0.0,1444.9413,194.95209,0.0,1248.02,196.9213,0.0
2019-01-04 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.29784,0.0,0.0,0.0,0.0,0.0,1495.8192,182.29784,0.0,1311.68,184.13923,0.0
2019-01-04 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.75849,0.0,0.0,0.0,0.0,0.0,1521.5734,171.75849,0.0,1348.08,173.49342,0.0
2019-01-04 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.72799,0.0,0.0,0.0,0.0,0.0,1528.8418,163.72799,0.0,1363.46,165.38181,0.0
2019-01-04 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.06148,0.0,0.0,0.0,0.0,0.0,1540.6082,159.06148,0.0,1379.94,160.66816,0.0
2019-01-04 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.67173,0.0,0.0,0.0,0.0,0.0,1547.6343,156.67173,0.0,1389.38,158.25427,0.0
2019-01-04 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.71485,0.0,0.0,0.0,0.0,0.0,1532.058,158.71485,0.0,1371.74,160.31803,0.0
2019-01-04 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.75816,0.0,0.0,0.0,0.0,0.0,1505.8321,161.75816,0.0,1342.44,163.39208,0.0
2019-01-04 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.78847,0.0,0.0,0.0,0.0,0.0,1506.8534,168.78847,0.0,1336.36,170.49341,0.0
